"PVWatts Hourly PV Performance Data"
"Requested Location","Sarnia"
"Location","Lat, Lng: 42.97, -82.42"
"Latitude (DD)","42.97"
"Longitude (DD)","-82.42"
"Elevation (m)","180.88000488281"
"DC System Size (kW)","2491.5"
"Module Type","Premium"
"Array Type","1-Axis Tracking"
"Array Tilt (deg)","0"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","96"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"5","3","1","0","0","10.1","2.6","0.15","0","10.1","0","0"
"5","3","2","0","0","9.4","2.7","0.15","0","9.4","0","0"
"5","3","3","0","0","8.7","2.7","0.15","0","8.7","0","0"
"5","3","4","0","0","8.1","2.9","0.15","0","8.1","0","0"
"5","3","5","81","11","8.5","3.5","0.15","12.948","8.705","16854.555","6382.115"
"5","3","6","507","53","10.1","4","0.15","354.59","16.191","777002.668","739595.158"
"5","3","7","717","76","12.2","4.3","0.15","785.893","25.179","1708668.902","1638248.754"
"5","3","8","829","89","14","4.7","0.15","934.813","28.583","1986183.964","1905930.353"
"5","3","9","895","97","15.2","4.5","0.15","982.029","30.885","2048488.879","1966027.557"
"5","3","10","936","103","16.3","4.1","0.15","986.445","32.917","2028223.588","1946480.347"
"5","3","11","955","106","17.5","3.9","0.15","972.01","34.333","1980580.618","1900525.556"
"5","3","12","950","114","18.5","4.1","0.15","960.765","34.659","1952267.205","1873215.399"
"5","3","13","928","120","18.7","4.4","0.15","965.082","34.274","1966582.617","1887023.56"
"5","3","14","875","129","18.1","4.4","0.15","960.568","33.619","1969744.741","1890073.637"
"5","3","15","593","200","17.3","4.1","0.15","814.592","31.039","1692333.165","1622491.857"
"5","3","16","266","221","16.3","4","0.15","508.003","25.007","1078386.408","1030299.674"
"5","3","17","338","122","15.2","4.1","0.15","476.172","23.279","1031031.558","984622.795"
"5","3","18","306","56","14.6","4","0.15","239.712","18.708","510379.769","482419.768"
"5","3","19","10","5","10.5","4.3","0.14","4.058","10.557","4925.856","0"
"5","3","20","0","0","8","5.7","0.14","0","8","0","0"
"5","3","21","0","0","6.4","6","0.14","0","6.4","0","0"
"5","3","22","0","0","5.8","5.4","0.14","0","5.8","0","0"
"5","3","23","0","0","5.3","4.6","0.14","0","5.3","0","0"
"5","4","0","0","0","4.7","4.3","0.14","0","4.7","0","0"
"5","4","1","0","0","4.1","4.5","0.14","0","4.1","0","0"
"5","4","2","0","0","3.8","4.9","0.14","0","3.8","0","0"
"5","4","3","0","0","3.9","5.4","0.14","0","3.9","0","0"
"5","4","4","0","0","4","5.5","0.14","0","4","0","0"
"5","4","5","91","13","4","5.8","0.14","15.857","4.185","21266.859","10638.074"
"5","4","6","535","53","4.2","6.4","0.14","373.093","8.964","840557.675","800898.158"
"5","4","7","0","57","4.7","6.7","0.14","42.796","5.228","89950.612","76888.088"
"5","4","8","2","147","5.4","6.5","0.14","118.839","6.892","254812.612","235908.372"
"5","4","9","16","235","6.2","6.2","0.14","206.825","8.874","444305.56","418686.831"
"5","4","10","95","370","7.2","6","0.14","440.574","13.016","946897.159","903469.612"
"5","4","11","131","413","8.2","6.2","0.14","530.958","15.043","1130092.1","1080173.228"
"5","4","12","940","124","8.8","6.2","0.14","963.992","21.287","2053606.53","1970963.869"
"5","4","13","976","103","8.9","6","0.14","993.321","22.063","2115308.33","2030479.33"
"5","4","14","966","98","8.5","5.7","0.14","1015.647","22.444","2169029.284","2076250"
"5","4","15","932","91","8","5.3","0.14","1016.727","22.668","2185765.528","2076250"
"5","4","16","872","82","7.2","4.9","0.14","967.758","21.918","2108067.99","2023495.543"
"5","4","17","761","71","6.1","4.2","0.14","803.956","19.568","1785132.468","1712002.911"
"5","4","18","541","50","5.5","3.8","0.14","345.694","11.608","766221.569","729196.077"
"5","4","19","54","9","2.9","2.5","0.14","8.17","3.053","10648.782","396.237"
"5","4","20","0","0","2","2.2","0.14","0","2","0","0"
"5","4","21","0","0","1.8","2.1","0.14","0","1.8","0","0"
"5","4","22","0","0","1.9","2","0.14","0","1.9","0","0"
"5","4","23","0","0","1.9","1.9","0.14","0","1.9","0","0"
"5","5","0","0","0","2","1.8","0.14","0","2","0","0"
"5","5","1","0","0","2.2","1.8","0.14","0","2.2","0","0"
"5","5","2","0","0","2.3","1.9","0.14","0","2.3","0","0"
"5","5","3","0","0","2.1","2","0.14","0","2.1","0","0"
"5","5","4","0","0","2.1","2.3","0.14","0","2.1","0","0"
"5","5","5","4","9","2.8","3.1","0.14","7.358","2.924","9532.195","0"
"5","5","6","151","74","3.9","3.8","0.14","185.326","7.173","409531.162","385144.629"
"5","5","7","37","140","5.2","4.3","0.14","169.473","7.987","372395.837","349325.156"
"5","5","8","99","228","6.6","4.3","0.14","310.773","11.696","679542.367","645588.263"
"5","5","9","36","264","7.6","3.9","0.14","270.261","12.271","578833.298","548447.717"
"5","5","10","281","361","8.4","3.4","0.14","631.568","20.174","1339189.895","1281861.857"
"5","5","11","467","351","8.9","3.4","0.14","783.503","23.496","1641934.763","1573879.27"
"5","5","12","366","400","9.1","4.1","0.14","728.119","21.289","1525537.416","1461606.344"
"5","5","13","282","386","8.8","5","0.14","647.485","18.422","1373738.76","1315186.518"
"5","5","14","107","355","7.8","5.7","0.14","449.731","13.946","965104.514","921031.808"
"5","5","15","484","238","6.4","6.2","0.14","739.625","16.003","1616201.804","1549058.132"
"5","5","16","526","157","5.2","6.5","0.14","711.115","14.172","1583087.908","1517117.593"
"5","5","17","187","139","4.3","6.3","0.14","325.24","8.501","733429.776","697566.227"
"5","5","18","41","63","4","6.1","0.14","85.171","5.118","182888.255","166532.581"
"5","5","19","0","5","2.9","4.2","0.13","3.931","2.956","4947.446","0"
"5","5","20","0","0","2.7","3.9","0.13","0","2.7","0","0"
"5","5","21","0","0","2.9","4.1","0.13","0","2.9","0","0"
"5","5","22","0","0","3","4.3","0.13","0","3","0","0"
"5","5","23","0","0","2.9","4.1","0.13","0","2.9","0","0"
"5","6","0","0","0","2.7","3.8","0.13","0","2.7","0","0"
"5","6","1","0","0","2.6","3.6","0.13","0","2.6","0","0"
"5","6","2","0","0","2.6","3.6","0.13","0","2.6","0","0"
"5","6","3","0","0","2.7","3.8","0.13","0","2.7","0","0"
"5","6","4","0","0","2.7","3.9","0.13","0","2.7","0","0"
"5","6","5","18","11","3","4.1","0.13","10.068","3.146","13238.847","2894.526"
"5","6","6","416","60","3.9","4.3","0.13","327.395","9.293","734471.516","698571.053"
"5","6","7","753","78","5.6","4.5","0.13","818.026","18.745","1818890.156","1744564.43"
"5","6","8","671","132","8","4.9","0.13","836.072","20.701","1821656.429","1747232.683"
"5","6","9","921","97","9.8","5.2","0.13","1008.883","24.527","2151831.946","2065708.768"
"5","6","10","952","106","10.8","5.2","0.13","1008.223","25.488","2128201.538","2042915.679"
"5","6","11","976","105","11.5","5.3","0.13","995.605","25.812","2091424.117","2007441.429"
"5","6","12","984","103","12","5.3","0.13","986.589","26.178","2067334.476","1984205.38"
"5","6","13","976","102","12.3","5.2","0.13","996.1","26.797","2085977.843","2002188.138"
"5","6","14","950","103","12.4","4.9","0.13","1008.419","27.656","2113862.356","2029084.592"
"5","6","15","908","98","12.2","4.5","0.13","1002.042","28.208","2111745.39","2027042.639"
"5","6","16","843","90","11.6","3.8","0.13","950.081","28.404","2021660.944","1940150.242"
"5","6","17","737","74","10.5","2.7","0.13","791.808","27.289","1710198.341","1639723.998"
"5","6","18","531","51","9.7","1.9","0.13","349.817","18.31","758559.342","721805.353"
"5","6","19","76","9","6.8","1.1","0.13","9.653","7.044","12478.729","2161.342"
"5","6","20","0","0","6.8","0.9","0.13","0","6.8","0","0"
"5","6","21","0","0","6.9","0.5","0.13","0","6.9","0","0"
"5","6","22","0","0","6.3","0.7","0.13","0","6.3","0","0"
"5","6","23","0","0","5","1.2","0.13","0","5","0","0"
"5","7","0","0","0","3.8","1.7","0.13","0","3.8","0","0"
"5","7","1","0","0","3.8","1.9","0.13","0","3.8","0","0"
"5","7","2","0","0","4.2","1.9","0.13","0","4.2","0","0"
"5","7","3","0","0","3.9","1.8","0.13","0","3.9","0","0"
"5","7","4","0","0","3.6","2","0.13","0","3.6","0","0"
"5","7","5","1","10","4.3","2.8","0.13","7.95","4.441","10253.49","14.952"
"5","7","6","110","58","5.6","3.5","0.13","140.248","8.193","306370.337","285639.202"
"5","7","7","170","98","7.2","3.4","0.13","275.523","12.386","610034.812","578543.637"
"5","7","8","340","211","9.5","3.1","0.13","566.816","20.661","1224239.026","1170984.154"
"5","7","9","633","195","11.4","3.4","0.13","846.912","27.255","1782016.197","1708997.062"
"5","7","10","892","124","12.4","4.3","0.13","971.51","28.309","2029017.831","1947246.446"
"5","7","11","917","128","12.6","5.2","0.13","966.835","26.666","2023152.457","1941588.905"
"5","7","12","915","135","12.2","5.6","0.13","958.57","25.486","2010755.325","1929631.053"
"5","7","13","893","142","11.7","5.5","0.13","962.173","25.2","2023674.279","1942092.237"
"5","7","14","873","134","11.2","5.2","0.13","977.545","25.439","2063001.009","1980025.465"
"5","7","15","850","118","10.8","4.8","0.13","978.283","25.819","2077382.95","1993897.796"
"5","7","16","804","97","10.3","4.4","0.13","920.632","25.25","1980105.513","1900067.286"
"5","7","17","577","94","9.2","3.9","0.13","675.544","21.006","1487302.716","1424726.452"
"5","7","18","511","52","8.4","3.7","0.13","345.157","14.594","758695.777","721936.953"
"5","7","19","27","9","4.8","2.5","0.13","8.184","4.953","10574.345","324.438"
"5","7","20","0","0","3.5","2.2","0.13","0","3.5","0","0"
"5","7","21","0","0","2.8","2.1","0.13","0","2.8","0","0"
"5","7","22","0","0","2.4","2.2","0.13","0","2.4","0","0"
"5","7","23","0","0","2.4","3","0.13","0","2.4","0","0"
"5","8","0","0","0","2.5","3.9","0.13","0","2.5","0","0"
"5","8","1","0","0","2.4","4.2","0.13","0","2.4","0","0"
"5","8","2","0","0","2.1","4.2","0.13","0","2.1","0","0"
"5","8","3","0","0","1.7","4.1","0.13","0","1.7","0","0"
"5","8","4","0","0","1.4","3.8","0.13","0","1.4","0","0"
"5","8","5","0","9","1.4","3.8","0.13","7.076","1.507","9204.22","0"
"5","8","6","0","41","1.7","4.4","0.13","30.69","2.196","64198.239","52048.224"
"5","8","7","37","125","2.1","5","0.13","150.436","4.356","333709.864","312009.981"
"5","8","8","3","144","2.6","5.5","0.13","116.662","4.238","252321.585","233505.612"
"5","8","9","64","291","3","6","0.13","324.676","7.295","711929.25","676827.55"
"5","8","10","20","282","3.3","6.4","0.13","272.334","6.737","588997.494","558251.755"
"5","8","11","65","244","3.6","6.8","0.13","302.78","7.261","653020.112","620005.797"
"5","8","12","141","316","3.7","7.3","0.13","443.296","8.793","956260.475","912501.148"
"5","8","13","143","382","3.3","7.6","0.13","511.971","9.024","1113142.445","1063824.167"
"5","8","14","507","215","2.7","7.5","0.13","720.285","10.87","1589418.329","1523223.702"
"5","8","15","88","216","2.1","7.1","0.13","291.059","5.532","642653.632","610006.642"
"5","8","16","150","196","1.7","6.7","0.13","345.505","5.96","775601.271","738243.418"
"5","8","17","61","118","1.3","6","0.13","166.174","3.515","372325.495","349257.306"
"5","8","18","266","56","1.1","5.5","0.13","229.196","4.334","515279.162","487145.557"
"5","8","19","9","7","-0.3","3.5","0.13","5.939","-0.206","7741.277","0"
"5","8","20","0","0","-0.6","3.3","0.13","0","-0.6","0","0"
"5","8","21","0","0","-0.5","3.6","0.13","0","-0.5","0","0"
"5","8","22","0","0","-0.6","3.9","0.13","0","-0.6","0","0"
"5","8","23","0","0","-0.9","4.3","0.13","0","-0.9","0","0"
"5","9","0","0","0","-1.6","4.5","0.13","0","-1.6","0","0"
"5","9","1","0","0","-2.1","4.6","0.13","0","-2.1","0","0"
"5","9","2","0","0","-2.5","4.6","0.13","0","-2.5","0","0"
"5","9","3","0","0","-2.7","4.6","0.13","0","-2.7","0","0"
"5","9","4","0","0","-2.8","4.5","0.13","0","-2.8","0","0"
"5","9","5","0","5","-2.4","4.8","0.13","3.931","-2.348","5076.811","0"
"5","9","6","41","61","-1.5","5.5","0.13","79.695","-0.376","175804.164","159699.507"
"5","9","7","557","109","-0.3","6.1","0.13","679.723","8.683","1557821.693","1492746.66"
"5","9","8","789","116","0.8","6.6","0.13","935.703","12.483","2097578.657","2013377.889"
"5","9","9","246","301","1.9","6.9","0.13","550.413","8.526","1221678.034","1168513.908"
"5","9","10","112","375","3.1","6.9","0.13","475.485","8.803","1038304.582","991638.107"
"5","9","11","101","389","4.5","6.8","0.13","480.923","10.314","1036957.229","990338.495"
"5","9","12","106","366","5.8","6.5","0.13","461.952","11.552","984921.552","940146.649"
"5","9","13","213","386","7","6.4","0.13","580.448","14.328","1244554.844","1190580.101"
"5","9","14","9","183","7.7","6.3","0.13","168.584","9.851","355483.069","333011.674"
"5","9","15","40","252","8","6.1","0.13","261.679","11.423","562214.522","532417.81"
"5","9","16","83","209","7.9","5.5","0.13","275.166","11.771","599754.6","568627.694"
"5","9","17","5","111","7.5","4.4","0.13","95.518","9.048","204280.868","187167.169"
"5","9","18","92","66","7.2","3.7","0.13","126.695","9.469","273192.574","253637.059"
"5","9","19","107","13","4.5","2.3","0.14","16.109","4.814","21563.961","10924.648"
"5","9","20","0","0","3.5","2","0.14","0","3.5","0","0"
"5","9","21","0","0","3.1","2.2","0.14","0","3.1","0","0"
"5","9","22","0","0","3.1","3.1","0.14","0","3.1","0","0"
"5","9","23","0","0","3.3","4.2","0.14","0","3.3","0","0"
"5","10","0","0","0","3.3","4.7","0.14","0","3.3","0","0"
"5","10","1","0","0","3.3","4.4","0.14","0","3.3","0","0"
"5","10","2","0","0","3","3.4","0.14","0","3","0","0"
"5","10","3","0","0","2.6","2.2","0.14","0","2.6","0","0"
"5","10","4","0","0","2.3","1.6","0.14","0","2.3","0","0"
"5","10","5","0","10","3.1","1.6","0.14","7.466","3.267","9633.145","0"
"5","10","6","0","41","4.6","2.3","0.14","30.731","5.297","63536.477","51409.911"
"5","10","7","0","47","6.6","3","0.14","35.251","7.305","72832.032","60376.087"
"5","10","8","211","233","8.9","3.7","0.14","444.823","16.86","965893.702","921793.032"
"5","10","9","144","305","10.6","4.3","0.14","436.431","17.735","931507.584","888625.35"
"5","10","10","605","258","11.6","4.5","0.14","852.116","25.159","1790166.105","1716858.186"
"5","10","11","451","312","12","4.4","0.14","734.635","23.821","1536879.321","1472546.36"
"5","10","12","27","313","11.5","3.9","0.14","337.349","17.288","696007.577","661470.045"
"5","10","13","12","236","10.7","3.1","0.14","236.895","15.313","491097.527","463820.773"
"5","10","14","12","232","10.2","2","0.14","216.337","15.362","450563.049","424722.592"
"5","10","15","41","252","9.5","1.8","0.14","263.06","16.062","555750.924","526183.243"
"5","10","16","305","224","7.8","3.5","0.14","549.263","17.943","1196952.102","1144664.114"
"5","10","17","124","139","5.5","5.4","0.14","266.256","9.307","593803.179","562887.155"
"5","10","18","0","27","4.3","6.1","0.14","20.183","4.565","40974.024","29646.935"
"5","10","19","0","4","3.1","6.5","0.14","3.145","3.134","3914.487","0"
"5","10","20","0","0","3","6.3","0.14","0","3","0","0"
"5","10","21","0","0","2.9","6.1","0.14","0","2.9","0","0"
"5","10","22","0","0","2.7","5.8","0.14","0","2.7","0","0"
"5","10","23","0","0","2.6","5.4","0.14","0","2.6","0","0"
"5","11","0","0","0","2.5","5.3","0.14","0","2.5","0","0"
"5","11","1","0","0","2.6","5.7","0.14","0","2.6","0","0"
"5","11","2","0","0","2.5","6.1","0.14","0","2.5","0","0"
"5","11","3","0","0","2.3","6","0.14","0","2.3","0","0"
"5","11","4","0","0","2.2","5.6","0.14","0","2.2","0","0"
"5","11","5","1","10","2.4","5.3","0.14","7.582","2.494","9829.352","0"
"5","11","6","4","56","3.1","5.4","0.14","46.316","3.76","98087.124","84736.291"
"5","11","7","3","105","3.9","5.5","0.14","86.452","5.118","186596.449","170109.379"
"5","11","8","0","88","4.7","5.4","0.14","66.359","5.642","139713.3","124887.486"
"5","11","9","5","174","5.5","5.3","0.14","143.948","7.563","306425.621","285692.527"
"5","11","10","9","217","6.1","5.1","0.14","202.113","9.062","429236.571","404151.796"
"5","11","11","0","130","6.4","5","0.14","124.934","8.249","259607.349","240533.212"
"5","11","12","7","185","6.5","4.8","0.14","191.138","9.397","398369.157","374378.138"
"5","11","13","1","118","6.8","4.4","0.14","113.22","8.614","234434.013","216251.867"
"5","11","14","3","151","7.1","4.1","0.14","134.436","9.351","281522.252","261671.584"
"5","11","15","0","61","7.2","3.8","0.14","46.259","8.011","94288.098","81071.88"
"5","11","16","0","63","7.1","3.5","0.14","47.399","7.972","97758.548","84419.358"
"5","11","17","113","91","6.8","2.9","0.14","198.007","10.845","436269.187","410935.219"
"5","11","18","10","46","6.5","2.5","0.14","39.904","7.371","82634.43","69831.147"
"5","11","19","0","6","4.6","1.7","0.14","4.718","4.703","5934.929","0"
"5","11","20","0","0","3.7","2.2","0.14","0","3.7","0","0"
"5","11","21","0","0","2.6","2.7","0.14","0","2.6","0","0"
"5","11","22","0","0","1.3","2.9","0.14","0","1.3","0","0"
"5","11","23","0","0","0.3","2.7","0.14","0","0.3","0","0"
"5","12","0","0","0","-0.5","2.4","0.14","0","-0.5","0","0"
"5","12","1","0","0","-1","2.2","0.14","0","-1","0","0"
"5","12","2","0","0","-1.4","2","0.14","0","-1.4","0","0"
"5","12","3","0","0","-1.5","1.8","0.14","0","-1.5","0","0"
"5","12","4","0","0","-1","1.6","0.14","0","-1","0","0"
"5","12","5","35","17","0.4","1.7","0.14","27.772","1.01","38434.579","27197.473"
"5","12","6","394","67","2.3","2.3","0.14","336.158","9.957","755155.03","718521.669"
"5","12","7","708","88","4.4","3.1","0.14","798.565","20.199","1763630.6","1691262.939"
"5","12","8","824","98","6.6","3.7","0.14","946.354","23.576","2042645.018","1960390.768"
"5","12","9","902","102","8.4","4","0.14","1001.012","25.533","2125156.613","2039978.649"
"5","12","10","944","102","9.5","4.3","0.14","1004.868","25.955","2116104.396","2031247.188"
"5","12","11","975","100","10.4","4.8","0.14","1000.177","25.704","2100716.03","2016404.092"
"5","12","12","950","117","11.1","5.2","0.14","981.218","25.369","2059647.721","1976790.997"
"5","12","13","952","114","11.6","5.4","0.14","996.608","25.752","2092668.079","2008641.312"
"5","12","14","908","118","11.6","5.5","0.14","992.023","25.536","2092723.512","2008694.781"
"5","12","15","665","178","11.3","5.3","0.14","869.006","23.821","1852633.952","1777112.549"
"5","12","16","821","94","10.6","5.1","0.14","937.469","24.495","2020106.122","1938650.514"
"5","12","17","740","74","9.2","4.7","0.14","798.64","21.699","1758060.162","1685889.885"
"5","12","18","547","53","8.2","4.5","0.14","382.292","14.329","846438.901","806570.989"
"5","12","19","116","14","4.1","3.5","0.14","19.811","4.415","26849.498","16022.897"
"5","12","20","0","0","2.5","2.9","0.14","0","2.5","0","0"
"5","12","21","0","0","1.7","2.2","0.14","0","1.7","0","0"
